config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
hub_star,hub_star,2,1.0,7,256,0.2,1200,200,50,-0.005111506940350602,12.834578268725416,10.454348997101004,0.6769124774005078,0.6689764456821811,0.015663646682996014,0.021545751633986927,0.606277845827016,0.1360189972647215,1.5730178356170654
hub_star,hub_star,2,1.0,8,256,0.2,1200,200,50,-0.005876351519658258,12.485957348845744,5.579821003590929,0.6944345722566596,0.6734730447514521,0.031187462673230363,0.30252614379084963,1.9863280319132905,0.3251402875787979,1.586136817932129
hub_star,hub_star,2,1.0,9,256,0.2,1200,200,50,-0.010300134816595594,12.617865929779427,2.364976649306606,0.6738851748702245,0.43399572380588053,0.035721648749374516,0.3691993464052287,2.3375543449345675,0.35659431103017364,1.8959689140319824
add_ring_bidir,ring_bidir,3,0.01,6,256,0.2,1200,200,50,-0.061834015099861105,11.884417124925971,9.515394339800885,0.6704906748599212,0.6895316578295381,0.027516185870707033,0.0,0.0,0.24540908842749792,1.170675277709961
add_ring_bidir,ring_bidir,3,0.01,7,256,0.2,1200,200,50,-0.0645883724385668,11.418003316919128,11.40639962053072,0.6456277720115124,0.6471713331581613,0.02784005365056449,0.0,0.0,0.24308718339046348,1.2934889793395996
add_ring_bidir,ring_bidir,3,0.01,8,256,0.2,1200,200,50,-0.0602642899381839,10.990801401514636,7.86412878220603,0.6664671354159589,0.6647021379383459,0.02706399323162592,0.0,0.0,0.24696266286057778,1.265399694442749
add_ring_bidir,ring_bidir,3,0.01,9,256,0.2,1200,200,50,-0.06325630341480774,11.435168824411553,7.5965066360839515,0.6432191913916401,0.6454025466302656,0.023389276360196713,0.0,0.0,0.250067609470264,1.2263364791870117
add_ring_bidir,ring_bidir,3,0.03,4,256,0.2,1200,200,50,-0.04553083098237712,10.355048096611698,10.496376608571516,0.6459377186601265,0.6610930657377713,0.037463318632359084,0.0,0.0,0.3372630813913301,1.3811368942260742
add_ring_bidir,ring_bidir,3,0.03,5,256,0.2,1200,200,50,-0.04493239435606564,10.8483906462931,10.879100946386561,0.6610828272472735,0.6478505184775699,0.0457393140610524,0.0,0.0,0.3369572478817976,0.995497465133667
add_ring_bidir,ring_bidir,3,0.03,6,256,0.2,1200,200,50,-0.04803865581713365,11.94518119998963,9.542378364368167,0.6680194588279729,0.6849319342734467,0.0414874275294779,0.0,0.0,0.33353660398630613,1.094628095626831
add_ring_bidir,ring_bidir,3,0.03,7,256,0.2,1200,200,50,-0.04987765451698571,11.820124349729912,11.39404960540537,0.6563214283075144,0.6577346110299731,0.0425465929550662,0.0,0.0,0.32952066866294627,1.2562854290008545
add_ring_bidir,ring_bidir,3,0.03,0,256,0.2,1200,200,50,-0.044010658226707064,12.1900760292307,9.215855674233199,0.6346847847731949,0.6339076935493044,0.047114207179958914,0.0,0.0,0.3436756240014771,1.309669017791748
add_ring_bidir,ring_bidir,3,0.03,1,256,0.2,1200,200,50,-0.04735313444145093,9.774478228540527,9.480543493523438,0.6663955952039718,0.6662294312240679,0.03630820117108627,0.0,0.0,0.3423281656669583,1.2070086002349854
add_ring_bidir,ring_bidir,3,0.03,2,256,0.2,1200,200,50,-0.04021724659291281,10.705023829403492,9.27261269996555,0.6706002618294733,0.650926787778385,0.042435776806407484,0.0,0.0,0.3284855133432054,1.2965946197509766
add_ring_bidir,ring_bidir,3,0.03,3,256,0.2,1200,200,50,-0.04386948399098103,9.752381702615274,5.745846664727673,0.6561800603835345,0.6436935015363799,0.04077538324699416,0.0,0.0,0.34668366535005257,1.3222424983978271
hub_star,hub_star,2,3.0,8,256,0.2,1200,200,50,-0.07102714786879563,10.95251223583832,7.735177588642329,0.6821979536095925,0.6784108630493515,0.028532367282291686,0.9876797385620915,2.8135658747534746,0.2943035652313571,1.4060559272766113
hub_star,hub_star,2,3.0,9,256,0.2,1200,200,50,-0.07121681142401165,11.56571530693961,7.477202481089606,0.6677774159869909,0.670955213890292,0.02793875841774727,0.9876013071895424,3.0194549496328866,0.3159057805073717,1.459357738494873
add_ring_bidir,ring_bidir,3,0.01,0,256,0.2,1200,200,50,-0.06112861091281394,11.980668349880528,8.997775536013148,0.6320369650595973,0.6325569646569601,0.029847807859785327,0.0,0.0,0.25080256520037736,1.2871978282928467
add_ring_bidir,ring_bidir,3,0.01,1,256,0.2,1200,200,50,-0.06231934162973501,9.46170354638725,9.374253393718607,0.6576321937958916,0.6613942710673054,0.02395107124246764,0.0,0.0,0.2503295126121312,1.309856653213501
