task,substrate,readout,seg_len,seq_kind,seed_idx,n_units,t_total,runtime_s,mean_acc_all,switch_block,detect_cap,detect_cq,detect_delta,n_expansions,n_snaps,best_delta,best_delta_b,cq_at_best_delta,n_above_margin,n_above_floor,n_above_both,gate_blocker,seg1_acc,seg1_cap,seg1_delta,seg2_acc,seg2_cap,seg2_delta,seg3_acc,seg3_cap,seg3_delta,seg4_acc,seg4_cap,seg4_delta,seg5_acc,seg5_cap,seg5_delta,seg6_acc,seg6_cap,seg6_delta
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,2,256,4800,1.023937702178955,0.7502173440556401,-1,nan,nan,nan,0,1,0.12,99,0.66,1,9,1,hold,1.0,nan,nan,0.635,0.6283333333333334,0.031666666666666655,0.83,0.6886904761904761,-0.008862433862433905,0.6,0.6822727272727273,0.02328282828282824,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,3,256,4800,1.096372365951538,0.7380460769397958,-1,nan,nan,nan,0,1,0.07499999999999996,79,0.725,0,7,0,margin,0.9,nan,nan,0.5,0.6005555555555556,0.045000000000000005,0.96,0.693584656084656,0.006216931216931232,0.65,0.6763636363636364,-0.003939393939393909,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,4,256,4800,1.034940242767334,0.7343186263855684,-1,nan,nan,nan,0,1,0.275,79,0.8,2,8,2,hold,0.96,nan,nan,0.6,0.6911111111111111,0.1761111111111111,0.835,0.7038359788359788,0.0026455026455026362,0.52,0.6777777777777777,0.008484848484848465,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,5,256,4800,1.0758116245269775,0.6975983481851771,-1,nan,nan,nan,0,0,0.033333333333333326,239,0.7166666666666667,0,8,0,margin,0.9,nan,nan,0.5175000000000001,0.615,-0.04055555555555551,0.9,0.6734788359788361,-0.014219576719576668,0.6,0.6797979797979798,0.004444444444444436,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,6,256,4800,1.0448977947235107,0.7386872419039339,-1,nan,nan,nan,0,1,0.15000000000000002,79,0.625,1,5,1,hold,0.9,nan,nan,0.5,0.4905555555555556,0.03888888888888888,0.9,0.5691137566137566,-0.004695767195767216,0.7,0.6593434343434343,0.036515151515151535,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,7,256,4800,1.0822381973266602,0.7076179091501847,-1,nan,nan,nan,0,0,0.040000000000000036,199,0.66,0,6,0,margin,0.9,nan,nan,0.45,0.5138888888888888,-0.022777777777777803,0.9,0.6683201058201057,0.006349206349206327,0.635,0.6634343434343434,0.019393939393939408,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,0,256,4800,0.7347545623779297,0.7217126711584438,-1,nan,nan,nan,0,0,0.025000000000000022,159,0.775,0,8,0,margin,0.8,nan,nan,0.545,0.625,-0.032777777777777795,0.9,0.7318783068783069,-0.0038359788359788225,0.7,0.7609090909090909,-0.021313131313131357,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,1,256,4800,0.7847483158111572,0.7041404042599435,-1,nan,nan,nan,0,0,0.0,119,0.5166666666666667,0,6,0,margin,0.8,nan,nan,0.5774999999999999,0.5822222222222222,-0.04,0.8,0.6562169312169313,-0.004761904761904782,0.58,0.6663131313131313,-0.04227272727272724,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,8,256,4800,1.126629114151001,0.6780373831775701,-1,nan,nan,nan,0,0,0.06666666666666665,239,0.6916666666666667,0,8,0,margin,0.9,nan,nan,0.51,0.5555555555555555,-0.008888888888888946,0.745,0.6741402116402115,0.009391534391534395,0.58,0.6611616161616162,0.004646464646464639,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,60,ABAB,9,256,4800,1.139228105545044,0.7519560965007607,-1,nan,nan,nan,0,1,0.040000000000000036,199,0.67,0,6,0,margin,0.9,nan,nan,0.6,0.5288888888888889,-0.07944444444444441,0.9,0.6174603174603175,-0.02691798941798947,0.68,0.6521212121212122,0.006767676767676793,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,2,256,4800,0.7617526054382324,0.6875787872201695,-1,nan,nan,nan,0,0,0.07499999999999996,79,0.725,0,9,0,margin,0.9,nan,nan,0.635,0.6483333333333333,0.01277777777777774,0.8,0.7286375661375661,-0.038029100529100544,0.4,0.6795454545454547,-0.02328282828282824,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,3,256,4800,0.7741386890411377,0.6797544012171267,-1,nan,nan,nan,0,0,0.050000000000000044,119,0.55,0,6,0,margin,0.9,nan,nan,0.5,0.5316666666666666,-0.04,0.965,0.7384259259259259,-0.0023148148148147696,0.4,0.6889393939393939,-0.06949494949494954,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,4,256,4800,0.7815365791320801,0.6864811997391871,-1,nan,nan,nan,0,0,0.0,239,0.65,0,8,0,margin,0.9,nan,nan,0.6,0.6122222222222223,-0.060555555555555585,0.8,0.6805555555555555,-0.04537037037037032,0.465,0.69,-0.009696969696969723,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,5,256,4800,0.7767155170440674,0.6326016083460119,-1,nan,nan,nan,0,0,0.07500000000000007,79,0.775,0,6,0,margin,0.87,nan,nan,0.4,0.595,0.02611111111111114,0.8,0.631547619047619,-0.016468253968253983,0.5,0.6238383838383839,-0.022979797979798027,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,6,256,4800,0.7764978408813477,0.7151923494892416,-1,nan,nan,nan,0,0,0.025000000000000022,159,0.675,0,6,0,margin,0.9,nan,nan,0.6,0.49333333333333335,-0.00833333333333334,0.9,0.6123015873015873,-0.022354497354497366,0.6,0.6452525252525253,-0.08247474747474744,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,7,256,4800,0.7758424282073975,0.7013040643338404,-1,nan,nan,nan,0,0,0.02499999999999991,79,0.7,0,7,0,margin,0.9,nan,nan,0.5,0.5733333333333334,0.0016666666666666312,0.9,0.6868386243386243,0.0010582010582010544,0.6,0.7025252525252524,-0.012626262626262652,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,8,256,4800,0.7849419116973877,0.6127906976744186,-1,nan,nan,nan,0,0,0.0,119,0.55,0,7,0,margin,0.9,nan,nan,0.355,0.6066666666666667,-0.08499999999999996,0.73,0.6376984126984127,-0.04484126984126983,0.5,0.666111111111111,-0.021919191919191967,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,rls_auto,60,ABAB,9,256,4800,0.7617270946502686,0.7232449467507063,-1,nan,nan,nan,0,0,0.040000000000000036,99,0.64,0,7,0,margin,0.8,nan,nan,0.56,0.5994444444444444,-0.014444444444444426,0.9,0.6340608465608466,-0.02539682539682538,0.6,0.6847979797979798,-0.024646464646464656,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,0,256,4800,0.7883517742156982,0.73324277331015,-1,nan,nan,nan,0,2,0.025000000000000022,159,0.775,0,8,0,margin,0.8,nan,nan,0.545,0.625,-0.032777777777777795,0.9,0.7318783068783069,-0.0038359788359788225,0.7,0.7609090909090909,-0.021313131313131357,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,1,256,4800,0.7605631351470947,0.7041404042599435,-1,nan,nan,nan,0,0,0.0,119,0.5166666666666667,0,6,0,margin,0.8,nan,nan,0.5774999999999999,0.5822222222222222,-0.04,0.8,0.6562169312169313,-0.004761904761904782,0.58,0.6663131313131313,-0.04227272727272724,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,2,256,4800,0.7760930061340332,0.6875787872201695,-1,nan,nan,nan,0,0,0.07499999999999996,79,0.725,0,9,0,margin,0.9,nan,nan,0.635,0.6483333333333333,0.01277777777777774,0.8,0.7286375661375661,-0.038029100529100544,0.4,0.6795454545454547,-0.02328282828282824,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,3,256,4800,0.7265276908874512,0.7041186698543795,-1,nan,nan,nan,0,1,0.050000000000000044,119,0.55,0,6,0,margin,0.9,nan,nan,0.5,0.5316666666666666,-0.04,0.965,0.7384259259259259,-0.0023148148148147696,0.5,0.6889393939393939,-0.06949494949494954,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,4,256,4800,0.7723703384399414,0.6864811997391871,-1,nan,nan,nan,0,0,0.0,239,0.65,0,8,0,margin,0.9,nan,nan,0.6,0.6122222222222223,-0.060555555555555585,0.8,0.6805555555555555,-0.04537037037037032,0.465,0.69,-0.009696969696969723,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,5,256,4800,0.6504199504852295,0.6326016083460119,-1,nan,nan,nan,0,0,0.07500000000000007,79,0.775,0,6,0,margin,0.87,nan,nan,0.4,0.595,0.02611111111111114,0.8,0.631547619047619,-0.016468253968253983,0.5,0.6238383838383839,-0.022979797979798027,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,6,256,4800,0.7692017555236816,0.7206368180830256,-1,nan,nan,nan,0,1,0.025000000000000022,159,0.675,0,6,0,margin,0.9,nan,nan,0.6,0.49333333333333335,-0.00833333333333334,0.9,0.6123015873015873,-0.022354497354497366,0.6,0.6452525252525253,-0.08247474747474744,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,7,256,4800,0.6450228691101074,0.7013040643338404,-1,nan,nan,nan,0,0,0.02499999999999991,79,0.7,0,7,0,margin,0.9,nan,nan,0.5,0.5733333333333334,0.0016666666666666312,0.9,0.6868386243386243,0.0010582010582010544,0.6,0.7025252525252524,-0.012626262626262652,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,8,256,4800,0.7342720031738281,0.6127906976744186,-1,nan,nan,nan,0,0,0.0,119,0.55,0,7,0,margin,0.9,nan,nan,0.355,0.6066666666666667,-0.08499999999999996,0.73,0.6376984126984127,-0.04484126984126983,0.5,0.666111111111111,-0.021919191919191967,nan,nan,nan,nan,nan,nan
relative_sense_stress,parallel,pop_auto,60,ABAB,9,256,4800,0.6220736503601074,0.7275918278635078,-1,nan,nan,nan,0,1,0.040000000000000036,99,0.64,0,7,0,margin,0.8,nan,nan,0.56,0.5994444444444444,-0.014444444444444426,0.9,0.6340608465608466,-0.02539682539682538,0.63,0.6847979797979798,-0.024646464646464656,nan,nan,nan,nan,nan,nan
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,0,256,60000,19.85414958000183,0.7298991655657932,-1,nan,nan,nan,0,0,0.1333333333333333,919,0.825,4,79,4,hold,1.0,0.9638888888888889,0.052777777777777736,0.8,0.7766666666666667,0.027333333333333338,0.6,0.5813333333333334,0.01533333333333333,0.8,0.7806666666666667,0.008333333333333345,0.685,0.7843333333333333,0.014666666666666663,0.5,0.5616666666666668,0.025999999999999995
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,1,256,60000,19.234687566757202,0.7465719636795372,-1,nan,nan,nan,0,0,0.10833333333333339,2779,0.7083333333333334,2,96,2,hold,1.0,0.9055555555555556,-0.033333333333333326,0.9,0.7896666666666667,0.0026666666666666705,0.7,0.6036666666666667,-0.023,0.9,0.775,-0.0063333333333333375,0.68,0.7659999999999999,0.01666666666666666,0.56,0.644,0.015666666666666666
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,6,256,60000,19.732707738876343,0.7565207939666561,-1,nan,nan,nan,0,0,0.1166666666666667,1759,0.975,3,101,3,hold,0.965,0.8972222222222221,0.008333333333333304,0.9,0.7666666666666667,0.013333333333333334,0.725,0.6496666666666665,0.006000000000000005,0.9,0.8220000000000001,0.04533333333333333,0.7,0.7976666666666665,-0.0026666666666666527,0.58,0.6253333333333333,-0.001333333333333331
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,7,256,60000,19.33486318588257,0.7464716309091821,-1,nan,nan,nan,0,0,0.09999999999999998,2719,0.6583333333333333,0,93,0,margin,0.92,0.875,-0.022222222222222254,0.8,0.7746666666666665,0.01433333333333334,0.645,0.5843333333333334,-0.01333333333333334,0.9,0.7663333333333333,-0.0036666666666666493,0.7,0.7966666666666667,0.00666666666666667,0.6,0.6036666666666666,0.002000000000000004
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,2,256,60000,20.143354892730713,0.7332419190314543,-1,nan,nan,nan,0,0,0.19166666666666665,1559,0.7083333333333334,7,90,5,hold,0.92,0.9055555555555556,0.024999999999999984,0.87,0.7706666666666666,-0.0009999999999999966,0.6,0.6146666666666667,0.013999999999999997,0.84,0.8116666666666668,0.04133333333333336,0.7,0.7443333333333334,0.007333333333333336,0.5,0.5833333333333334,0.00733333333333332
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,3,256,60000,19.51372528076172,0.7302670523904283,-1,nan,nan,nan,0,0,0.1333333333333333,499,0.9,7,78,6,hold,0.98,0.8694444444444445,0.07222222222222223,0.8,0.7386666666666666,0.007999999999999991,0.6,0.5593333333333333,0.011666666666666672,0.815,0.743,0.034,0.7,0.7450000000000001,0.03233333333333333,0.53,0.5656666666666667,-0.0013333333333333352
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,4,256,60000,19.944920539855957,0.7468554037557901,-1,nan,nan,nan,0,0,0.1166666666666667,739,0.925,2,107,2,hold,0.9,0.9250000000000002,0.03611111111111113,0.9,0.7969999999999999,0.018333333333333333,0.615,0.6363333333333333,0.007666666666666658,0.9,0.8026666666666666,0.02733333333333333,0.615,0.801,0.00966666666666669,0.6,0.6543333333333333,0.006333333333333326
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,5,256,60000,19.722622632980347,0.7404533369007208,-1,nan,nan,nan,0,0,0.125,1539,0.5916666666666667,3,97,2,hold,1.0,0.9194444444444444,-3.700743415417188e-17,0.85,0.7916666666666667,0.01766666666666666,0.615,0.595,-0.010666666666666668,0.86,0.7833333333333333,0.025999999999999995,0.7,0.8186666666666667,0.016333333333333325,0.595,0.621,0.01466666666666667
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,8,256,60000,20.09647822380066,0.7529088142338757,-1,nan,nan,nan,0,0,0.15000000000000002,2959,0.725,1,100,1,hold,1.0,0.9277777777777777,-0.008333333333333304,0.8,0.786,0.001333333333333333,0.7,0.6373333333333333,0.03166666666666665,0.9,0.7746666666666665,0.0020000000000000018,0.7,0.7830000000000001,0.011666666666666669,0.595,0.6443333333333334,0.019333333333333327
relative_sense_stress,random_graph_k25,rls_auto,500,ABCABC,9,256,60000,19.629430532455444,0.7422718683634053,-1,nan,nan,nan,0,0,0.17499999999999993,2459,0.7,5,73,4,hold,1.0,0.7833333333333333,0.019444444444444448,0.8,0.7083333333333335,0.0026666666666666705,0.65,0.5690000000000001,-0.007666666666666659,0.9,0.7783333333333333,0.018333333333333323,0.685,0.7473333333333333,0.018000000000000006,0.57,0.5626666666666666,-0.022666666666666654
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,2,256,60000,20.153846740722656,0.7812185414959616,-1,nan,nan,nan,0,61,0.19166666666666665,1559,0.7083333333333334,7,90,5,hold,1.0,0.9055555555555556,0.024999999999999984,0.9,0.7706666666666666,-0.0009999999999999966,0.605,0.6146666666666667,0.013999999999999997,0.9,0.8116666666666668,0.04133333333333336,0.8,0.7443333333333334,0.007333333333333336,0.6,0.5833333333333334,0.00733333333333332
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,3,256,60000,19.629592895507812,0.7900829417568268,-1,nan,nan,nan,0,60,0.1333333333333333,499,0.9,7,78,6,hold,1.0,0.8694444444444445,0.07222222222222223,0.8,0.7386666666666666,0.007999999999999991,0.615,0.5593333333333333,0.011666666666666672,0.9,0.743,0.034,0.9,0.7450000000000001,0.03233333333333333,0.645,0.5656666666666667,-0.0013333333333333352
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,0,256,60000,20.222169160842896,0.7893471681075568,-1,nan,nan,nan,0,59,0.1333333333333333,919,0.825,4,79,4,hold,1.0,0.9638888888888889,0.052777777777777736,0.87,0.7766666666666667,0.027333333333333338,0.665,0.5813333333333334,0.01533333333333333,0.9,0.7806666666666667,0.008333333333333345,0.825,0.7843333333333333,0.014666666666666663,0.63,0.5616666666666668,0.025999999999999995
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,1,256,60000,19.64614772796631,0.8111193792745941,-1,nan,nan,nan,0,61,0.10833333333333339,2779,0.7083333333333334,2,96,2,hold,1.0,0.9055555555555556,-0.033333333333333326,0.9,0.7896666666666667,0.0026666666666666705,0.7,0.6036666666666667,-0.023,0.9,0.775,-0.0063333333333333375,0.9,0.7659999999999999,0.01666666666666666,0.6,0.644,0.015666666666666666
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,4,256,60000,20.46498441696167,0.8124061470543972,-1,nan,nan,nan,0,61,0.1166666666666667,739,0.925,2,107,2,hold,0.99,0.9250000000000002,0.03611111111111113,0.9,0.7969999999999999,0.018333333333333333,0.65,0.6363333333333333,0.007666666666666658,0.9,0.8026666666666666,0.02733333333333333,0.9,0.801,0.00966666666666669,0.695,0.6543333333333333,0.006333333333333326
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,5,256,60000,19.678857803344727,0.807676293038578,-1,nan,nan,nan,0,59,0.125,1539,0.5916666666666667,3,97,2,hold,1.0,0.9194444444444444,-3.700743415417188e-17,0.9,0.7916666666666667,0.01766666666666666,0.645,0.595,-0.010666666666666668,0.9,0.7833333333333333,0.025999999999999995,0.9,0.8186666666666667,0.016333333333333325,0.61,0.621,0.01466666666666667
relative_sense_stress,parallel,rls_auto,500,ABCABC,0,256,60000,7.386308431625366,0.6712713834216819,779,0.5583333333333333,0.6916666666666667,0.1333333333333333,1,0,0.18333333333333335,759,0.75,3,12,3,triggered,0.9,0.9111111111111111,-0.016666666666666646,0.6,0.656547619047619,0.04761904761904762,0.5,nan,nan,0.9,nan,nan,0.65,nan,nan,0.5,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,1,256,60000,7.546789884567261,0.6646970786441698,759,0.5583333333333333,0.6916666666666667,0.1333333333333333,1,0,0.1416666666666666,719,0.7333333333333333,3,12,3,triggered,0.9,0.888888888888889,-0.013888888888888914,0.565,0.6698717948717949,0.014102564102564105,0.5,nan,nan,0.9,nan,nan,0.69,nan,nan,0.48,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,8,256,60000,7.305095434188843,0.6759502349459039,739,0.625,0.8,0.17500000000000004,1,0,0.18333333333333335,699,0.7916666666666666,3,12,3,triggered,0.9,0.9222222222222222,-0.03055555555555552,0.575,0.6777777777777779,0.03958333333333334,0.5,nan,nan,0.9,nan,nan,0.7,nan,nan,0.5,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,9,256,60000,8.02320647239685,0.6622063176201067,879,0.5083333333333333,0.7583333333333333,0.25,1,0,0.25,879,0.7583333333333333,4,18,4,triggered,0.9,0.8916666666666666,-0.00833333333333334,0.59,0.6622807017543859,0.06578947368421052,0.475,nan,nan,0.9,nan,nan,0.695,nan,nan,0.495,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,2,256,60000,8.248954772949219,0.6546303573518838,999,0.48333333333333334,0.6333333333333333,0.14999999999999997,1,0,0.20833333333333337,979,0.7166666666666667,4,14,4,triggered,0.9,0.8805555555555555,-0.002777777777777768,0.5,0.6023333333333334,0.04233333333333333,0.5,nan,nan,0.9,nan,nan,0.695,nan,nan,0.485,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,3,256,60000,8.069422960281372,0.6458345178174278,859,0.475,0.675,0.20000000000000007,1,0,0.20000000000000007,859,0.675,4,14,4,triggered,0.9,0.9138888888888889,-0.013888888888888914,0.5,0.6305555555555555,0.06018518518518517,0.5,nan,nan,0.9,nan,nan,0.605,nan,nan,0.465,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,0,256,60000,7.4156763553619385,0.7201827728633301,779,0.5583333333333333,0.6916666666666667,0.1333333333333333,1,45,0.18333333333333335,759,0.75,3,12,3,triggered,0.925,0.9111111111111111,-0.016666666666666646,0.61,0.656547619047619,0.04761904761904762,0.6,nan,nan,0.9,nan,nan,0.7,nan,nan,0.6,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,1,256,60000,7.772541761398315,0.7081921706994867,759,0.5583333333333333,0.6916666666666667,0.1333333333333333,1,44,0.1416666666666666,719,0.7333333333333333,3,12,3,triggered,0.99,0.888888888888889,-0.013888888888888914,0.6,0.6698717948717949,0.014102564102564105,0.535,nan,nan,0.99,nan,nan,0.7,nan,nan,0.54,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,4,256,60000,13.862731456756592,0.6597297704051772,2359,0.43333333333333335,0.6333333333333333,0.19999999999999996,1,0,0.20833333333333326,2259,0.7333333333333333,9,51,8,triggered,0.9,0.9500000000000001,0.02777777777777783,0.55,0.6419999999999999,0.04033333333333331,0.5,0.512,-0.010999999999999996,0.9,0.8066666666666668,0.002666666666666666,0.515,0.6310185185185184,0.0611111111111111,0.5,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,5,256,60000,7.5742363929748535,0.6797503386231,779,0.44166666666666665,0.6166666666666667,0.17500000000000004,1,0,0.17500000000000004,779,0.6166666666666667,4,12,4,triggered,0.9,0.9527777777777778,0.008333333333333304,0.56,0.6422619047619048,0.04107142857142857,0.5,nan,nan,0.9,nan,nan,0.695,nan,nan,0.5,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,6,256,60000,14.412989377975464,0.6456004080199328,2459,0.4666666666666667,0.65,0.18333333333333335,1,0,0.18333333333333335,2459,0.65,12,61,11,triggered,0.9,0.8638888888888889,-0.0333333333333334,0.5,0.6023333333333334,0.03400000000000001,0.5,0.5513333333333335,0.011333333333333338,0.9,0.7589999999999999,0.0033333333333333257,0.59,0.6847826086956522,0.06847826086956521,0.5,nan,nan
relative_sense_stress,parallel,rls_auto,500,ABCABC,7,256,60000,13.269330739974976,0.6491137271951974,2279,0.5416666666666666,0.7,0.15833333333333333,1,0,0.17499999999999993,2259,0.7,7,46,6,triggered,0.9,0.9027777777777778,-0.022222222222222216,0.5,0.6083333333333334,0.042666666666666665,0.5,0.4993333333333333,0.027333333333333324,0.9,0.796,0.002000000000000004,0.6,0.6708333333333333,0.03690476190476189,0.5,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,2,256,60000,7.971636772155762,0.7008327619939466,999,0.48333333333333334,0.6333333333333333,0.14999999999999997,1,41,0.20833333333333337,979,0.7166666666666667,4,14,4,triggered,0.9,0.8805555555555555,-0.002777777777777768,0.58,0.6023333333333334,0.04233333333333333,0.6,nan,nan,0.93,nan,nan,0.695,nan,nan,0.53,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,3,256,60000,7.405767917633057,0.6769376766274812,859,0.475,0.675,0.20000000000000007,1,42,0.20000000000000007,859,0.675,4,14,4,triggered,0.9,0.9138888888888889,-0.013888888888888914,0.51,0.6305555555555555,0.06018518518518517,0.52,nan,nan,0.9,nan,nan,0.675,nan,nan,0.5,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,8,256,60000,6.986419439315796,0.7055325161786593,739,0.625,0.8,0.17500000000000004,1,43,0.18333333333333335,699,0.7916666666666666,3,12,3,triggered,0.91,0.9222222222222222,-0.03055555555555552,0.6,0.6777777777777779,0.03958333333333334,0.505,nan,nan,1.0,nan,nan,0.7,nan,nan,0.58,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,9,256,60000,7.323654651641846,0.7098292670691125,879,0.5083333333333333,0.7583333333333333,0.25,1,43,0.25,879,0.7583333333333333,4,18,4,triggered,0.9,0.8916666666666666,-0.00833333333333334,0.6,0.6622807017543859,0.06578947368421052,0.575,nan,nan,1.0,nan,nan,0.7,nan,nan,0.55,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,4,256,60000,13.773581504821777,0.6965376833163325,2359,0.43333333333333335,0.6333333333333333,0.19999999999999996,1,45,0.20833333333333326,2259,0.7333333333333333,9,51,8,triggered,0.9,0.9500000000000001,0.02777777777777783,0.595,0.6419999999999999,0.04033333333333331,0.56,0.512,-0.010999999999999996,0.9,0.8066666666666668,0.002666666666666666,0.6,0.6310185185185184,0.0611111111111111,0.6,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,5,256,60000,7.11365270614624,0.7091812845939031,779,0.44166666666666665,0.6166666666666667,0.17500000000000004,1,44,0.17500000000000004,779,0.6166666666666667,4,12,4,triggered,0.935,0.9527777777777778,0.008333333333333304,0.6,0.6422619047619048,0.04107142857142857,0.565,nan,nan,1.0,nan,nan,0.69,nan,nan,0.56,nan,nan
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,6,256,60000,21.392659664154053,0.8150482433404125,-1,nan,nan,nan,0,60,0.1166666666666667,1759,0.975,3,101,3,hold,1.0,0.8972222222222221,0.008333333333333304,0.9,0.7666666666666667,0.013333333333333334,0.765,0.6496666666666665,0.006000000000000005,0.9,0.8220000000000001,0.04533333333333333,0.9,0.7976666666666665,-0.0026666666666666527,0.595,0.6253333333333333,-0.001333333333333331
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,7,256,60000,20.35410761833191,0.799647999197338,-1,nan,nan,nan,0,59,0.09999999999999998,2719,0.6583333333333333,0,93,0,margin,1.0,0.875,-0.022222222222222254,0.8875,0.7746666666666665,0.01433333333333334,0.68,0.5843333333333334,-0.01333333333333334,0.9,0.7663333333333333,-0.0036666666666666493,0.9,0.7966666666666667,0.00666666666666667,0.6,0.6036666666666666,0.002000000000000004
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,8,256,60000,21.46566653251648,0.802740756843531,-1,nan,nan,nan,0,59,0.15000000000000002,2959,0.725,1,100,1,hold,1.0,0.9277777777777777,-0.008333333333333304,0.9,0.786,0.001333333333333333,0.7,0.6373333333333333,0.03166666666666665,0.9,0.7746666666666665,0.0020000000000000018,0.9,0.7830000000000001,0.011666666666666669,0.6,0.6443333333333334,0.019333333333333327
relative_sense_stress,random_graph_k25,pop_auto,500,ABCABC,9,256,60000,20.470831632614136,0.803726526312269,-1,nan,nan,nan,0,54,0.17499999999999993,2459,0.7,5,73,4,hold,1.0,0.7833333333333333,0.019444444444444448,0.855,0.7083333333333335,0.0026666666666666705,0.7,0.5690000000000001,-0.007666666666666659,0.9,0.7783333333333333,0.018333333333333323,0.9,0.7473333333333333,0.018000000000000006,0.62,0.5626666666666666,-0.022666666666666654
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,0,256,30000,10.09924030303955,0.7403342169725847,-1,nan,nan,nan,0,0,0.15000000000000002,439,0.8,2,35,2,hold,0.95,0.6083333333333333,-0.2250000000000001,0.7,0.6544871794871795,-0.007051282051282035,0.5,0.5986111111111111,-0.005555555555555545,0.9,0.6391025641025642,-0.014743589743589743,0.8,0.7041666666666666,0.016666666666666663,0.63,0.5871794871794871,-0.0019230769230769206
