topo_seed,config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
777,random_graph,random_graph,1,15.0,5,256,0.2,1200,200,50,-0.09048934188759593,11.02001698367792,7.9113991131512735,0.9913866289537645,0.985769767446413,0.024160968255472353,0.0006640625,0.010420005163624273,0.2160975759538219,3.0557079315185547
777,random_graph,random_graph,1,20.0,2,256,0.2,1200,200,50,-0.012446220410666533,26.117736962723022,7.355317059236146,0.9933565731140919,0.9823415396177361,0.02380257418660319,0.23294921875000002,0.04330989959840355,0.22577896879679746,1.2464063167572021
777,random_graph,random_graph,1,20.0,3,256,0.2,1200,200,50,-0.02774130095830603,25.225418870567133,10.377814143417394,0.9938363768013884,0.9939355079298738,0.024151473134524214,0.22749023437500002,0.04304708540132302,0.23353618345652877,1.5405561923980713
777,random_graph,random_graph,1,20.0,5,256,0.2,1200,200,50,-0.01984579058998748,24.91424674107928,11.408946215999407,0.9930520168836926,0.9878927839773176,0.02418268556792344,0.239033203125,0.04346931407811616,0.23206334947654572,1.1166932582855225
777,random_graph,random_graph,1,20.0,4,256,0.2,1200,200,50,-0.022000706494330793,24.74001863290556,12.874804872892929,0.9926396648305241,0.9866745591168322,0.023152609919763145,0.23538085937500003,0.04370758228303726,0.22963106397526392,1.727968454360962
777,random_graph,random_graph,1,1.0,8,256,0.2,1200,200,50,-0.08406487095939878,11.175629551429616,7.770206972154859,0.7794419213578356,0.7817121597027702,0.022776682519895917,0.0,0.0752288467175152,0.21738176518181665,12.4273841381073
777,random_graph,random_graph,1,20.0,6,256,0.2,1200,200,50,-0.032236910519432296,24.585597734112902,12.308020124340755,0.9915746155828206,0.9913949548163823,0.024082568271785013,0.23833658854166667,0.0442700863323379,0.22957456584342534,1.8107388019561768
777,random_graph,random_graph,1,20.0,8,256,0.2,1200,200,50,-0.020932242703046593,25.735442256393792,11.79014991507759,0.9923753835727863,0.9907969910753022,0.024712893436305578,0.22746419270833335,0.04337237378341005,0.22893575221982246,1.631251573562622
777,random_graph,random_graph,1,20.0,9,256,0.2,1200,200,50,-0.016923089935988057,24.55496799977656,12.784015062074339,0.9921214979220426,0.9941769267617532,0.02454495610991202,0.232509765625,0.043251449073320104,0.2318089806470321,1.9985642433166504
777,random_graph,random_graph,1,25.0,1,256,0.2,1200,200,50,-0.06605883084712111,31.486118073708855,14.94968535030478,0.9926949996052188,0.9827151526567861,0.024715152636082996,0.395693359375,0.06007934973224441,0.27288550197977657,2.455073356628418
777,random_graph,random_graph,1,20.0,7,256,0.2,1200,200,50,-0.039002809678629305,24.309737162664668,12.920898538204861,0.9898999406271872,0.9897483520969808,0.024048816611851695,0.24025065104166668,0.04349868425590432,0.2275203689704128,3.7309136390686035
777,random_graph,random_graph,1,25.0,4,256,0.2,1200,200,50,-0.03036227413364001,33.20764148013234,11.033937211093258,0.9927111009754223,0.9646165966386625,0.02649843272316547,0.38760091145833336,0.06037224001463324,0.2720722745103151,2.4602227210998535
777,random_graph,random_graph,1,25.0,0,256,0.2,1200,200,50,-0.06650945651130222,31.650566394914712,15.248204822564384,0.9915453547680969,0.9889376524009136,0.027826360955226868,0.3841080729166667,0.05881325937923126,0.27148619283490155,3.6484317779541016
777,random_graph,random_graph,1,25.0,3,256,0.2,1200,200,50,-0.04873774276543591,32.50396085054332,13.620963010543266,0.9940133110857768,0.9836043503736379,0.026889700884826586,0.3846940104166667,0.0589885599729702,0.2739254761380013,2.9562525749206543
