topology,alpha_max,kappa,seed_idx,ftle_per_pulse,mc_total,mc_total_test,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,runtime_s
ring_bidir,0.1,25.0,3,-0.08457320520062281,32.42629232199836,12.131511164056741,0.9909296007467927,0.03486012865526769,0.476982421875,0.09594353625017714,1.667564868927002
ring_bidir,0.1,25.0,7,-0.09311595423287045,32.042911770182485,14.036921604706214,0.9909403750176394,0.035478563973289017,0.5112825520833334,0.1039840558903105,1.3588676452636719
ring_bidir,0.1,25.0,4,-0.08753112544643418,31.78185231323942,13.357765636386125,0.9887604146404155,0.03692344374213853,0.5009147135416667,0.10128501330035117,1.4776091575622559
ring_bidir,0.1,25.0,5,-0.037535527920693944,31.88589161147942,8.82426034626055,0.9469969418199853,0.033357708172284346,0.4874674479166667,0.09956066963598244,1.5119733810424805
ring_bidir,0.1,25.0,9,-0.10125489557566059,31.869840537454643,10.554133146815115,0.9855635858518174,0.03395158526713342,0.510205078125,0.10296662087548754,1.2935996055603027
ring_bidir,0.1,26.0,0,-0.10535675794270925,32.17540209050359,11.552261098887447,0.9911172272097792,0.03624348053534887,0.53345703125,0.10554089592513233,1.2365703582763672
ring_bidir,0.1,25.0,8,-0.07024960774888918,32.31948391386252,12.252240077996602,0.987388648633763,0.03612235816835682,0.50072265625,0.10069393206565472,1.5263481140136719
ring_bidir,0.1,26.0,3,-0.06947203546991672,32.478002059760556,11.941713275315308,0.9869477534008569,0.036337385013117396,0.49418294270833335,0.09867498832833546,1.2480952739715576
ring_bidir,0.1,26.0,1,-0.021183739079848714,32.4336967816202,13.46182961012888,0.9817648633849348,0.03237260747659088,0.5088118489583333,0.10197276282859026,1.3314502239227295
ring_bidir,0.1,26.0,2,-0.028258010251719146,32.84882336388489,12.813613993316494,0.9907682315503079,0.035212166156382764,0.5241438802083334,0.10369233712714632,1.5560758113861084
ring_bidir,0.1,26.0,5,-0.0005494216290226737,32.767519688826354,12.14823188220769,0.9766734923830483,0.03373077205975582,0.5044889322916667,0.10226317528053987,1.4334838390350342
ring_bidir,0.1,26.0,4,-0.09228776013267384,32.501283424013295,12.94981666171018,0.9879639780395303,0.03672869879282417,0.5214485677083334,0.10401157290043793,1.5207788944244385
ring_bidir,0.1,26.0,6,0.06966585940130474,32.83151132475184,12.966643439049435,0.990627134351376,0.036522252305935414,0.5213964843750001,0.10474431978292872,1.4245927333831787
ring_bidir,0.1,26.0,8,-0.024205553455852014,33.26762172418699,11.841689775300186,0.9866857749415132,0.038619110336168126,0.5077506510416667,0.10095200452551625,1.2060799598693848
ring_bidir,0.1,26.0,7,-0.08190191934513653,32.83667459584442,14.498748508320809,0.9903385111676456,0.035327742788346474,0.5342415364583334,0.1066249024930713,1.3963463306427002
ring_bidir,0.1,26.0,9,-0.08829115418484731,32.32087925517001,13.637267016295004,0.9803037599321464,0.034771743063782834,0.5313736979166667,0.10538247010570491,1.2568929195404053
ring_bidir,0.1,27.0,0,-0.07314010227485851,32.96437473438133,12.870929710343923,0.9889684876320258,0.037084620448714224,0.5482714843750001,0.10643350742711648,1.4489169120788574
ring_bidir,0.1,27.0,3,-0.01194657551267127,32.5281831010765,10.351927911186877,0.985815913101063,0.03693921657305723,0.5116373697916667,0.10060666148826465,1.2884094715118408
ring_bidir,0.1,27.0,1,0.02117375050862904,33.0880733111019,13.481177746154305,0.9819338351401289,0.03322382629944611,0.5320670572916667,0.1043289994531646,1.507544755935669
ring_bidir,0.1,27.0,2,0.009793105214057848,33.14057632275318,11.47812116676853,0.9880171477777906,0.03681864811906571,0.5475390625000001,0.10605467968041792,1.515575647354126
ring_bidir,0.1,27.0,6,0.03813043102038538,33.27399848815305,13.460213778566816,0.9883655168606399,0.037215519234712405,0.5454557291666667,0.10720785016765626,1.272467851638794
ring_bidir,0.1,27.0,4,-0.07415081140690007,33.179879055728634,11.057461533110459,0.9852533478735357,0.038506967499785286,0.543837890625,0.10601152004003246,1.4480373859405518
ring_bidir,0.1,27.0,7,-0.05422880537307337,32.99016823246929,14.906862898067468,0.9873431865401188,0.03630048183436089,0.5599186197916667,0.10863729141787419,1.2754323482513428
ring_bidir,0.1,27.0,5,0.050169546360701416,33.569791488322586,14.200674694335298,0.9862860299085774,0.034388888974745166,0.5241992187500001,0.10427181395583698,1.4425122737884521
ring_bidir,0.1,27.0,8,-0.0002506247538930584,33.372363864851266,11.997240977021265,0.9867793437809839,0.038923436932334195,0.5285026041666667,0.10336109433920061,1.4482033252716064
ring_bidir,0.1,28.0,0,-0.02519214728840994,33.15124558513,11.829460383166234,0.9876030217304362,0.03870387222426945,0.5590071614583334,0.10593574097943441,1.1479692459106445
ring_bidir,0.1,27.0,9,-0.05348759600518939,33.01045974864081,12.883759192662305,0.9890458863138158,0.034688454531645346,0.5499641927083334,0.1071050984597238,1.372981071472168
ring_bidir,0.1,28.0,1,0.06006539078023451,33.05254826882001,12.668030044654252,0.9799849917576514,0.033536314340502596,0.5558951822916667,0.10625589340012463,1.3949215412139893
ring_bidir,0.1,28.0,2,0.03239267585270349,32.974256615449214,10.912325123806042,0.9817298934523832,0.03773199761709746,0.566630859375,0.10732233032328976,1.3792297840118408
ring_bidir,0.1,28.0,4,-0.04484133402702484,33.72653593068451,11.037339014876613,0.981147745795453,0.03897113253035153,0.56634765625,0.10766657077391074,1.358668327331543
