task,dim,boundary,substrate,k_pulses,readout,seed_idx,n_units,t_total,runtime_s,mean_acc_all,pre_swap_acc,steady_acc
dimension_stress,2D,ring,parallel,20,delta_raw,6,256,40000,1.6833527088165283,0.4857051330368584,0.495,0.465
dimension_stress,2D,ring,parallel,20,delta_raw,7,256,40000,1.6885225772857666,0.5019836185020478,0.5,0.485
dimension_stress,2D,ring,parallel,20,delta_raw,4,256,40000,1.7832138538360596,0.48143137107107853,0.48,0.425
dimension_stress,2D,ring,parallel,20,delta_raw,5,256,40000,1.704277753829956,0.4906773699153287,0.585,0.4
dimension_stress,2D,ring,parallel,20,delta_raw,8,256,40000,1.7692897319793701,0.48846888269138955,0.5,0.545
dimension_stress,2D,ring,parallel,20,delta_raw,9,256,40000,1.6440136432647705,0.5007298811587649,0.455,0.5
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,0,256,42000,4.590117931365967,0.7170769838042153,0.73,0.685
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,1,256,42000,4.612340211868286,0.7076413243702303,0.79,0.7275
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,2,256,42000,4.585705757141113,0.7386834047032367,0.8,0.715
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,3,256,42000,4.468656301498413,0.7146680701418626,0.79,0.79
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,4,256,42000,4.429605960845947,0.7426431185856798,0.79,0.72
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,5,256,42000,4.650349140167236,0.7338796918734001,0.79,0.79
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,6,256,42000,4.431243181228638,0.7251216478074687,0.79,0.79
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,7,256,42000,4.548649072647095,0.703615702973613,0.78,0.685
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,8,256,42000,4.5315635204315186,0.724752398267984,0.8,0.685
dimension_stress,3D,sphere,random_graph_k25,21,rls_raw,9,256,42000,4.669067621231079,0.7161039209588288,0.81,0.745
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,0,256,42000,4.586691856384277,0.49952525059209113,0.515,0.51
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,1,256,42000,4.582088947296143,0.5003230783952536,0.525,0.42
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,4,256,42000,4.583847761154175,0.5026359417238823,0.58,0.525
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,5,256,42000,4.668923377990723,0.5060285639099543,0.475,0.525
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,2,256,42000,4.752837419509888,0.5081184660654051,0.525,0.525
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,3,256,42000,4.742126226425171,0.5066640750221287,0.525,0.49
dimension_stress,3D,sphere,parallel,21,rls_raw,0,256,42000,1.7406761646270752,0.5023470730365303,0.475,0.525
dimension_stress,3D,sphere,parallel,21,rls_raw,1,256,42000,2.0009970664978027,0.5216591708332337,0.58,0.525
dimension_stress,3D,sphere,parallel,21,rls_raw,2,256,42000,1.7773544788360596,0.525391856654147,0.475,0.58
dimension_stress,3D,sphere,parallel,21,rls_raw,3,256,42000,1.9507737159729004,0.5477974211143274,0.525,0.58
dimension_stress,3D,sphere,parallel,21,rls_raw,4,256,42000,1.790144443511963,0.5133718092868592,0.525,0.475
dimension_stress,3D,sphere,parallel,21,rls_raw,5,256,42000,1.8818185329437256,0.4958478266070189,0.47,0.515
dimension_stress,3D,sphere,parallel,21,rls_raw,6,256,42000,1.9013397693634033,0.511889787325662,0.475,0.525
dimension_stress,3D,sphere,parallel,21,rls_raw,7,256,42000,1.8937420845031738,0.5288969163417143,0.545,0.475
dimension_stress,3D,sphere,parallel,21,rls_raw,8,256,42000,1.8965227603912354,0.5466686203679337,0.58,0.51
dimension_stress,3D,sphere,parallel,21,rls_raw,9,256,42000,1.8992047309875488,0.5318634721657376,0.54,0.475
dimension_stress,3D,sphere,parallel,21,delta_raw,0,256,42000,1.9847769737243652,0.4900789454797732,0.515,0.475
dimension_stress,3D,sphere,parallel,21,delta_raw,1,256,42000,1.935610294342041,0.5004245113753261,0.42,0.475
dimension_stress,3D,sphere,parallel,21,delta_raw,4,256,42000,1.7578165531158447,0.5116812994904428,0.58,0.5
dimension_stress,3D,sphere,parallel,21,delta_raw,5,256,42000,1.7984654903411865,0.4878835434558981,0.465,0.49
dimension_stress,3D,sphere,parallel,21,delta_raw,2,256,42000,1.8912127017974854,0.5203021458816776,0.525,0.525
dimension_stress,3D,sphere,parallel,21,delta_raw,3,256,42000,1.899745225906372,0.4967219683739624,0.58,0.48
dimension_stress,3D,sphere,parallel,21,delta_raw,6,256,42000,1.8186147212982178,0.4964557068012727,0.49,0.525
dimension_stress,3D,sphere,parallel,21,delta_raw,7,256,42000,1.7194995880126953,0.5073749431831774,0.58,0.475
dimension_stress,3D,sphere,parallel,21,delta_raw,8,256,42000,1.8713374137878418,0.5046771608334729,0.58,0.475
dimension_stress,3D,sphere,parallel,21,delta_raw,9,256,42000,1.5696122646331787,0.5060561948278749,0.5,0.54
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,6,256,42000,4.935929775238037,0.512456520178943,0.475,0.525
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,7,256,42000,4.389185667037964,0.5070835625941964,0.5375000000000001,0.45
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,8,256,42000,4.761883020401001,0.5094437932106888,0.58,0.475
dimension_stress,3D,sphere,random_graph_k25,21,delta_raw,9,256,42000,4.469608306884766,0.5031197818234014,0.525,0.54
